neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price
Manhattan,SoHo,40.72675,-74.00757,Private room,3,49,2019-06-06,1.44,1,322,225
Manhattan,Upper West Side,40.78743,-73.96855,Entire home/apt,2,51,2019-06-15,1.21,1,0,150
Brooklyn,Carroll Gardens,40.68177,-73.99393,Entire home/apt,1,1,2015-12-06,0.02,1,0,150
Manhattan,Chelsea,40.74163,-74.00102,Entire home/apt,20,6,2019-05-05,0.17,1,32,182
Manhattan,Morningside Heights,40.80473,-73.96528,Private room,20,0,,,1,0,62
Brooklyn,Williamsburg,40.7075,-73.95385,Private room,6,3,2016-04-28,0.07,1,0,65
Manhattan,Upper East Side,40.7713,-73.95443,Entire home/apt,1,15,2016-09-05,0.35,1,0,175
Brooklyn,Carroll Gardens,40.67939,-73.99598,Entire home/apt,4,11,2018-10-09,0.28,1,159,525
Manhattan,Chelsea,40.74601,-73.99987,Private room,1,1,2015-12-14,0.02,1,0,98
Manhattan,Gramercy,40.73683,-73.98191,Private room,3,21,2019-07-05,0.47,1,16,61
Manhattan,Upper West Side,40.78339,-73.98018,Entire home/apt,30,21,2018-04-22,0.48,1,141,159
Queens,Maspeth,40.73329,-73.89463,Private room,1,0,,,1,0,68
Brooklyn,Bushwick,40.69395,-73.92418,Entire home/apt,10,11,2017-06-25,0.27,1,226,69
Manhattan,East Harlem,40.78763,-73.95111,Private room,5,0,,,1,0,125
Brooklyn,Bushwick,40.69979,-73.92261,Entire home/apt,4,132,2019-06-25,3.0,2,71,115
Manhattan,East Village,40.72911,-73.98151,Private room,14,99,2019-07-03,2.32,1,21,85
Manhattan,Upper East Side,40.76656,-73.97038,Entire home/apt,1,116,2019-06-23,2.63,1,168,209
Manhattan,Greenwich Village,40.72772,-74.0013,Entire home/apt,1,1,2016-01-02,0.02,1,0,225
Manhattan,SoHo,40.72615,-74.00225,Entire home/apt,4,1,2016-03-08,0.02,1,0,100
Brooklyn,Bushwick,40.68983,-73.90512,Private room,1,1,2015-12-27,0.02,1,0,55
Brooklyn,Carroll Gardens,40.68535,-73.99192,Private room,2,11,2016-11-03,0.27,1,0,80
Brooklyn,Williamsburg,40.7161,-73.94264,Private room,1,1,2016-01-02,0.02,1,0,80
Brooklyn,Gravesend,40.59592,-73.97523,Entire home/apt,30,9,2019-06-02,0.21,3,216,85
Manhattan,Hell's Kitchen,40.75553,-73.9923,Entire home/apt,4,0,,,1,0,280
Brooklyn,Bedford-Stuyvesant,40.68735,-73.94541,Entire home/apt,2,180,2019-06-18,4.09,1,116,125
Brooklyn,Williamsburg,40.71642,-73.95298,Private room,1,0,,,1,0,90
Manhattan,Upper East Side,40.78113,-73.95452,Entire home/apt,1,1,2015-12-27,0.02,1,0,175
Manhattan,Financial District,40.71124,-74.00834,Entire home/apt,3,0,,,1,0,150
Manhattan,East Village,40.72636,-73.98454,Entire home/apt,2,51,2019-07-07,4.77,1,6,180
Manhattan,West Village,40.73338,-74.00752,Entire home/apt,1,0,,,1,0,250
Queens,Astoria,40.75823,-73.90881,Private room,1,49,2019-02-04,1.13,2,0,60
Brooklyn,Park Slope,40.66737,-73.97822,Entire home/apt,2,2,2016-08-28,0.05,1,0,200
Manhattan,Upper West Side,40.78613,-73.9732,Entire home/apt,30,2,2017-03-08,0.06,8,332,295
Manhattan,Washington Heights,40.85068,-73.93046,Private room,4,1,2016-01-02,0.02,1,0,40
Manhattan,Upper West Side,40.77877,-73.97872,Entire home/apt,3,39,2019-04-16,0.89,1,0,150
Manhattan,Harlem,40.82516,-73.95288,Private room,1,1,2015-12-21,0.02,1,0,40
Manhattan,East Village,40.72311,-73.98389,Entire home/apt,7,1,2016-01-03,0.02,1,0,180
Manhattan,Two Bridges,40.71255,-73.99673,Entire home/apt,6,106,2019-06-24,2.48,2,249,145
Brooklyn,Prospect Heights,40.67768,-73.97114,Entire home/apt,10,11,2016-10-10,0.25,1,0,175
Manhattan,West Village,40.73431,-74.00635,Entire home/apt,3,4,2016-07-20,0.11,1,0,275
Queens,Sunnyside,40.74538,-73.92139,Entire home/apt,2,6,2018-07-02,0.18,1,0,115
Manhattan,Two Bridges,40.71183,-73.99685,Entire home/apt,4,3,2017-01-02,0.08,1,0,175
Manhattan,Harlem,40.81319,-73.94423,Entire home/apt,4,16,2019-04-30,0.37,1,206,345
Manhattan,Chinatown,40.71564,-73.99169,Entire home/apt,1,3,2016-01-03,0.07,1,0,150
Manhattan,East Village,40.72145,-73.97881,Private room,1,2,2016-01-01,0.05,1,0,75
Manhattan,Hell's Kitchen,40.76472,-73.98813,Entire home/apt,4,130,2019-02-14,3.04,1,329,219
Brooklyn,Williamsburg,40.72182,-73.95576,Entire home/apt,3,0,,,1,0,300
Manhattan,Harlem,40.81041,-73.9445,Entire home/apt,3,76,2019-06-16,1.78,1,360,225
Manhattan,East Harlem,40.78591,-73.94832,Entire home/apt,2,95,2019-06-23,2.51,2,248,275
Manhattan,Greenwich Village,40.72797,-74.0019,Entire home/apt,4,47,2019-05-15,1.06,2,283,350
Manhattan,Upper East Side,40.77281,-73.95822,Entire home/apt,2,0,,,1,0,175
Brooklyn,Bushwick,40.70138,-73.92168,Private room,7,3,2018-01-01,0.07,1,0,60
Brooklyn,Sunset Park,40.66214,-73.99223,Entire home/apt,4,0,,,1,0,350
Brooklyn,Cobble Hill,40.69035,-73.99633,Entire home/apt,8,37,2019-06-19,0.87,1,85,119
Manhattan,Upper West Side,40.7795,-73.98258,Entire home/apt,4,2,2016-06-06,0.05,1,0,175
Brooklyn,Bedford-Stuyvesant,40.68282,-73.92934,Entire home/apt,2,21,2019-06-16,0.53,1,304,335
Brooklyn,Bedford-Stuyvesant,40.68023,-73.94487,Private room,7,2,2015-12-07,0.05,1,0,70
Brooklyn,Bushwick,40.70479,-73.92054,Entire home/apt,4,0,,,1,0,180
Manhattan,Upper West Side,40.7996,-73.9621,Entire home/apt,4,114,2019-06-20,2.62,1,282,299
Manhattan,East Harlem,40.79351,-73.93388,Entire home/apt,5,13,2019-06-28,0.3,1,127,99
Manhattan,Washington Heights,40.84369,-73.93828,Entire home/apt,4,0,,,1,0,95
Brooklyn,Williamsburg,40.71002,-73.94796,Private room,5,0,,,1,0,50
Brooklyn,Bedford-Stuyvesant,40.69372,-73.94578,Entire home/apt,2,59,2019-06-14,1.38,1,19,150
Manhattan,East Village,40.72776,-73.98328,Private room,3,1,2015-12-02,0.02,1,0,655
Manhattan,Hell's Kitchen,40.76393,-73.99124,Private room,3,5,2017-05-18,0.12,1,0,99
Manhattan,Financial District,40.70864,-74.00675,Entire home/apt,1,0,,,1,0,250
Brooklyn,Williamsburg,40.71584,-73.95868,Entire home/apt,2,0,,,1,0,450
Manhattan,Harlem,40.80965,-73.94553,Entire home/apt,3,102,2019-07-05,2.33,1,281,190
Brooklyn,Crown Heights,40.67252,-73.96154,Private room,1,0,,,1,0,58
Brooklyn,Greenpoint,40.72637,-73.94467,Private room,1,0,,,1,0,70
Brooklyn,Williamsburg,40.7139,-73.94628,Private room,3,1,2015-11-23,0.02,1,0,41
Manhattan,East Harlem,40.79478,-73.94178,Entire home/apt,7,5,2018-09-26,0.12,1,358,325
Brooklyn,Clinton Hill,40.6858,-73.96789,Entire home/apt,2,0,,,1,0,180
Manhattan,Washington Heights,40.84687,-73.94228,Entire home/apt,5,2,2017-01-05,0.05,1,0,95
Manhattan,West Village,40.73302,-74.00585,Entire home/apt,1,0,,,1,0,500
Manhattan,Chelsea,40.74603,-74.00147,Entire home/apt,4,2,2016-09-14,0.05,1,0,160
Manhattan,Midtown,40.75903,-73.96287,Entire home/apt,5,0,,,1,0,303
Manhattan,Hell's Kitchen,40.75826,-73.98923,Entire home/apt,5,15,2019-06-24,0.35,2,78,400
Brooklyn,Williamsburg,40.70564,-73.93646,Private room,1,2,2015-11-23,0.05,1,0,46
Manhattan,West Village,40.73095,-74.00242,Entire home/apt,1,1,2016-01-03,0.02,1,0,132
Manhattan,Harlem,40.81297,-73.93922,Entire home/apt,3,0,,,1,0,125
Brooklyn,East Flatbush,40.65343,-73.95175,Private room,3,0,,,1,129,50
Brooklyn,Crown Heights,40.67797,-73.94675,Private room,3,0,,,2,320,45
Manhattan,Harlem,40.80211,-73.94573,Entire home/apt,5,42,2019-06-02,0.97,1,281,165
Brooklyn,Bushwick,40.69914,-73.91471,Entire home/apt,3,0,,,1,0,215
Brooklyn,Williamsburg,40.71848,-73.95817,Private room,7,11,2019-05-04,0.25,1,0,80
Manhattan,Chelsea,40.75182,-73.99779,Entire home/apt,5,1,2016-01-05,0.02,1,0,150
Brooklyn,Boerum Hill,40.6836,-73.98285,Private room,2,4,2017-05-08,0.11,1,0,62
Brooklyn,Bushwick,40.69544,-73.93221,Entire home/apt,3,1,2016-07-25,0.03,1,0,68
Manhattan,Theater District,40.75598,-73.98796,Entire home/apt,5,7,2019-04-22,0.16,5,82,300
Queens,Long Island City,40.75211,-73.94082,Entire home/apt,5,4,2017-10-20,0.14,1,0,149
Manhattan,Lower East Side,40.72292,-73.99307,Entire home/apt,30,7,2018-10-22,0.19,7,0,200
Brooklyn,South Slope,40.66872,-73.98648,Entire home/apt,2,2,2016-01-01,0.05,1,0,275
Manhattan,Washington Heights,40.83279,-73.94174,Private room,2,0,,,1,0,110
Brooklyn,Flatbush,40.62924,-73.96311,Entire home/apt,2,0,,,1,0,83
Brooklyn,Crown Heights,40.67682,-73.96178,Entire home/apt,4,116,2019-04-19,2.74,1,165,150
Manhattan,East Village,40.73161,-73.9896,Entire home/apt,3,54,2019-06-23,1.24,1,0,166
Brooklyn,Bedford-Stuyvesant,40.6847,-73.93262,Entire home/apt,2,4,2016-06-20,0.09,1,0,79
Manhattan,Hell's Kitchen,40.7638,-73.99298,Entire home/apt,5,49,2019-05-31,1.15,2,251,220
Queens,Astoria,40.76737,-73.91244,Private room,2,26,2019-05-22,0.75,1,128,70
Brooklyn,Williamsburg,40.70766,-73.94739,Private room,3,6,2017-06-02,0.14,2,188,60
Manhattan,Stuyvesant Town,40.73288,-73.97984,Private room,1,1,2016-01-06,0.02,1,0,80
Manhattan,Harlem,40.82243,-73.95447,Private room,30,10,2019-06-16,0.23,2,359,50
Brooklyn,Greenpoint,40.72689,-73.94674,Entire home/apt,1,0,,,1,0,120
Manhattan,East Village,40.72309,-73.98285,Private room,1,1,2015-12-28,0.02,1,0,50
Manhattan,SoHo,40.72741,-74.00178,Entire home/apt,3,2,2016-05-26,0.05,1,0,185
Brooklyn,Williamsburg,40.70968,-73.94575,Private room,10,0,,,1,0,45
Bronx,Allerton,40.85753,-73.86605,Private room,7,9,2019-06-26,0.25,1,364,85
Manhattan,Upper West Side,40.77685,-73.9771,Entire home/apt,30,5,2019-06-14,0.12,1,263,300
Manhattan,East Village,40.72536,-73.98252,Entire home/apt,7,36,2018-08-19,0.84,1,164,199
Manhattan,Upper West Side,40.78462,-73.97273,Entire home/apt,1,0,,,1,0,150
Brooklyn,Greenpoint,40.72396,-73.95182,Private room,5,2,2017-06-20,0.05,1,0,50
Brooklyn,Prospect Heights,40.67806,-73.96735,Entire home/apt,5,0,,,1,0,180
Manhattan,Hell's Kitchen,40.76526,-73.99096,Entire home/apt,1,0,,,1,0,299
Brooklyn,Williamsburg,40.70725,-73.94187,Private room,2,0,,,1,0,66
Brooklyn,Fort Greene,40.68719,-73.97777,Entire home/apt,1,0,,,1,0,410
Brooklyn,Boerum Hill,40.68644,-73.9857,Entire home/apt,2,8,2018-04-01,0.35,1,0,200
Brooklyn,Williamsburg,40.71171,-73.95704,Entire home/apt,1,87,2019-06-16,1.99,1,151,149
Manhattan,Financial District,40.71002,-74.00723,Private room,3,0,,,1,0,98
Manhattan,West Village,40.7347,-74.00784,Entire home/apt,2,1,2018-05-21,0.07,1,0,150
Manhattan,West Village,40.73837,-74.00586,Entire home/apt,6,1,2019-01-04,0.16,1,290,1200
Brooklyn,Williamsburg,40.70501,-73.93738,Private room,14,0,,,1,0,55
Manhattan,East Village,40.72286,-73.9834,Entire home/apt,1,3,2016-01-02,0.07,1,0,200
Brooklyn,Prospect-Lefferts Gardens,40.65497,-73.96169,Entire home/apt,2,45,2019-06-23,1.08,4,345,140
Brooklyn,Williamsburg,40.71018,-73.95488,Entire home/apt,3,4,2017-01-01,0.11,1,0,110
Manhattan,Roosevelt Island,40.76689,-73.94564,Private room,10,2,2015-12-21,0.05,1,0,80
Manhattan,Harlem,40.80319,-73.95432,Private room,1,6,2016-07-04,0.14,1,0,60
Manhattan,Chelsea,40.73945,-73.99616,Entire home/apt,4,8,2017-05-18,0.18,1,0,126
Manhattan,Harlem,40.81376,-73.95321,Private room,1,2,2015-12-25,0.05,1,0,55
Manhattan,East Village,40.72826,-73.98871,Entire home/apt,3,2,2016-01-03,0.05,1,0,325
Brooklyn,Bushwick,40.69745,-73.92527,Private room,2,30,2018-11-07,0.68,2,0,50
Brooklyn,Fort Greene,40.69093,-73.97046,Entire home/apt,3,104,2019-06-20,2.52,1,249,186
Brooklyn,Williamsburg,40.71218,-73.95766,Entire home/apt,3,20,2019-07-01,0.46,1,128,245
Manhattan,Nolita,40.72132,-73.99708,Private room,1,3,2019-04-02,0.9,1,178,150
Manhattan,East Harlem,40.79735,-73.93386,Private room,2,80,2019-06-23,1.83,4,158,99
Manhattan,Morningside Heights,40.80542,-73.9623,Entire home/apt,5,0,,,1,0,290
Manhattan,Washington Heights,40.85617,-73.93141,Private room,4,70,2019-03-07,1.61,1,0,43
Manhattan,East Harlem,40.79823,-73.9326,Private room,2,155,2019-06-12,3.55,4,141,85
Manhattan,East Harlem,40.79886,-73.93373,Private room,2,169,2019-06-30,3.87,4,166,95
Manhattan,Upper West Side,40.76941,-73.98162,Entire home/apt,30,1,2016-01-09,0.02,96,280,180
Manhattan,Two Bridges,40.70889,-73.99964,Private room,20,2,2019-05-10,0.25,3,330,100
Brooklyn,Crown Heights,40.67483,-73.94697,Private room,1,0,,,1,0,40
Manhattan,Upper West Side,40.78572,-73.97036,Entire home/apt,1,0,,,1,0,129
Brooklyn,Greenpoint,40.72484,-73.94307,Entire home/apt,4,1,2017-04-10,0.04,1,0,130
Queens,Astoria,40.75762,-73.9144,Entire home/apt,2,0,,,1,0,280
Brooklyn,Bedford-Stuyvesant,40.68216,-73.93178,Entire home/apt,10,0,,,2,0,165
Brooklyn,Prospect Heights,40.67413,-73.96497,Entire home/apt,3,4,2017-03-07,0.13,1,0,100
Queens,Forest Hills,40.71425,-73.84503,Entire home/apt,14,0,,,1,0,100
Manhattan,Washington Heights,40.84335,-73.94059,Entire home/apt,1,28,2019-05-25,0.65,1,27,85
Brooklyn,Carroll Gardens,40.68048,-73.99379,Entire home/apt,7,46,2019-06-19,1.06,1,254,160
Manhattan,Chelsea,40.74556,-74.00156,Private room,2,0,,,1,0,195
Queens,Long Island City,40.76227,-73.93034,Entire home/apt,1,0,,,1,0,150
Brooklyn,Gowanus,40.68068,-73.98186,Entire home/apt,5,2,2019-01-04,0.05,1,0,63
Brooklyn,Prospect Heights,40.67939,-73.96631,Entire home/apt,1,1,2016-06-22,0.03,1,0,60
Manhattan,Upper East Side,40.7709,-73.95561,Private room,5,1,2016-09-15,0.03,3,0,95
Manhattan,Washington Heights,40.85256,-73.93598,Private room,2,95,2019-06-23,2.19,1,315,50
Brooklyn,Bedford-Stuyvesant,40.68795,-73.94173,Private room,1,2,2016-01-01,0.05,1,0,59
Brooklyn,Williamsburg,40.71849,-73.95212,Entire home/apt,3,0,,,1,0,175
Manhattan,East Village,40.7229,-73.98414,Entire home/apt,3,31,2019-02-16,0.73,1,0,83
Brooklyn,Fort Hamilton,40.61605,-74.03642,Entire home/apt,5,4,2018-10-10,0.1,2,269,80
Manhattan,East Harlem,40.78987,-73.9482,Entire home/apt,2,39,2019-05-27,1.14,1,19,200
Manhattan,Hell's Kitchen,40.76103,-73.99001,Entire home/apt,2,88,2019-06-28,2.01,2,278,265
Manhattan,Theater District,40.76251,-73.98552,Entire home/apt,30,0,,,96,327,350
Brooklyn,Crown Heights,40.67157,-73.94117,Private room,2,100,2017-07-31,2.28,1,0,36
Brooklyn,Prospect-Lefferts Gardens,40.65862,-73.95777,Private room,1,1,2015-12-03,0.02,1,0,78
Manhattan,East Village,40.72363,-73.98234,Private room,1,1,2015-11-29,0.02,2,0,80
Brooklyn,Williamsburg,40.70665,-73.93529,Entire home/apt,3,102,2019-06-11,2.46,1,171,218
Brooklyn,Williamsburg,40.71069,-73.95283,Entire home/apt,2,0,,,1,0,95
Manhattan,Upper East Side,40.76866,-73.96562,Entire home/apt,30,10,2019-01-07,0.41,12,13,130
Manhattan,Upper East Side,40.76719,-73.96565,Entire home/apt,30,11,2019-04-29,0.3,12,28,130
Brooklyn,Williamsburg,40.70714,-73.93611,Private room,1,1,2016-01-05,0.02,1,0,51
Brooklyn,Bedford-Stuyvesant,40.69002,-73.96002,Private room,12,2,2016-05-04,0.05,3,281,45
Manhattan,Midtown,40.75553,-73.97251,Entire home/apt,2,0,,,1,0,200
Manhattan,Midtown,40.76374,-73.98089,Entire home/apt,2,2,2016-12-30,0.05,1,0,350
Manhattan,Little Italy,40.72011,-73.99729,Entire home/apt,1,1,2016-12-10,0.03,2,0,265
Manhattan,Upper West Side,40.77472,-73.98323,Entire home/apt,2,14,2017-05-21,0.41,1,0,228
Manhattan,SoHo,40.72501,-74.00353,Private room,3,2,2016-03-05,0.05,1,0,90
Queens,Middle Village,40.72058,-73.87493,Private room,2,72,2019-04-20,1.68,3,81,60
Brooklyn,Downtown Brooklyn,40.69072,-73.99034,Entire home/apt,2,1,2016-10-10,0.03,1,0,120
Manhattan,Washington Heights,40.84005,-73.93735,Private room,1,1,2016-01-01,0.02,2,0,65
Brooklyn,Windsor Terrace,40.64801,-73.97562,Private room,3,4,2018-11-04,0.09,1,290,90
Manhattan,East Harlem,40.79665,-73.94824,Entire home/apt,2,31,2019-06-09,0.7,1,160,225
Queens,Ditmars Steinway,40.78115,-73.90883,Entire home/apt,1,126,2019-06-11,3.2,1,245,103
Manhattan,East Village,40.73068,-73.98949,Entire home/apt,5,4,2018-12-28,0.22,1,0,500
Brooklyn,Bushwick,40.70111,-73.92202,Private room,6,18,2019-06-09,0.51,1,4,62
Brooklyn,Crown Heights,40.66528,-73.93293,Private room,2,1,2016-01-10,0.02,1,0,45
Manhattan,Greenwich Village,40.72704,-73.99954,Entire home/apt,3,1,2016-01-03,0.02,1,0,300
Manhattan,Chelsea,40.74835,-74.00336,Entire home/apt,1,176,2019-06-22,4.02,1,297,299
Manhattan,Lower East Side,40.72136,-73.98767,Private room,1,1,2016-06-06,0.03,1,0,85
Manhattan,Financial District,40.71142,-74.00535,Private room,30,0,,,1,67,80
Manhattan,Upper East Side,40.76928,-73.96163,Private room,1,1,2015-12-13,0.02,1,0,250
Manhattan,East Village,40.72564,-73.98088,Private room,1,0,,,1,0,49
Queens,Rego Park,40.72478,-73.85579,Entire home/apt,3,88,2019-07-01,2.49,1,357,109
Manhattan,Lower East Side,40.71582,-73.98812,Entire home/apt,2,60,2019-06-15,1.36,2,118,300
Manhattan,SoHo,40.71927,-73.99943,Entire home/apt,2,4,2016-06-04,0.09,1,0,300
Manhattan,Inwood,40.86458,-73.92883,Private room,1,0,,,1,0,90
Manhattan,Financial District,40.71143,-74.00596,Entire home/apt,2,180,2019-06-26,4.13,1,253,289
Queens,Jamaica,40.69009,-73.79555,Private room,4,42,2019-07-07,0.98,1,228,37
Brooklyn,Williamsburg,40.71731,-73.943,Private room,2,42,2018-11-24,1.33,2,244,50
Brooklyn,Williamsburg,40.71032,-73.95482,Private room,3,17,2019-06-09,0.49,3,355,75
Manhattan,Harlem,40.82292,-73.95373,Private room,2,12,2019-05-13,0.28,4,45,44
Brooklyn,Bedford-Stuyvesant,40.69886,-73.94617,Private room,1,1,2015-12-10,0.02,1,0,45
Brooklyn,Windsor Terrace,40.65863,-73.98435,Entire home/apt,2,0,,,1,0,120
Manhattan,Lower East Side,40.71752,-73.99077,Entire home/apt,4,1,2016-01-02,0.02,1,0,110
Brooklyn,Greenpoint,40.72066,-73.95308,Entire home/apt,3,39,2019-06-13,0.94,1,54,195
Manhattan,Hell's Kitchen,40.76515,-73.9847,Shared room,2,18,2017-04-04,0.41,1,365,100
Brooklyn,Williamsburg,40.71259,-73.96037,Entire home/apt,7,3,2019-01-02,0.08,1,216,200
Brooklyn,Crown Heights,40.66996,-73.94989,Entire home/apt,2,35,2019-05-05,0.9,1,8,160
Brooklyn,Williamsburg,40.71219,-73.94826,Entire home/apt,3,43,2019-07-07,1.03,1,0,115
Brooklyn,Flatbush,40.65221,-73.96289,Private room,14,5,2019-06-30,0.24,2,21,55
Queens,Astoria,40.76275,-73.92052,Entire home/apt,3,0,,,1,220,150
Brooklyn,Bedford-Stuyvesant,40.6943,-73.95896,Entire home/apt,1,0,,,1,0,70
Brooklyn,Crown Heights,40.67228,-73.9573,Entire home/apt,30,6,2018-05-19,0.14,1,8,130
Manhattan,Morningside Heights,40.80774,-73.95703,Private room,2,17,2019-06-14,0.39,1,0,100
Manhattan,Chelsea,40.7465,-74.0036,Entire home/apt,3,0,,,1,0,375
Brooklyn,Williamsburg,40.7157,-73.96011,Private room,1,1,2016-02-15,0.02,1,0,49
Brooklyn,Bedford-Stuyvesant,40.68664,-73.92318,Private room,1,113,2019-06-03,2.89,3,288,49
Manhattan,Harlem,40.80948,-73.94739,Entire home/apt,3,69,2019-06-11,1.61,1,226,245
Manhattan,Harlem,40.81246,-73.94506,Entire home/apt,30,57,2019-06-27,1.32,4,224,250
Queens,Corona,40.73703,-73.85861,Private room,2,33,2018-02-19,0.75,4,280,55
Manhattan,West Village,40.74029,-74.00578,Entire home/apt,2,185,2019-06-21,4.24,1,250,225
Manhattan,Morningside Heights,40.80536,-73.96228,Private room,14,1,2016-01-17,0.02,1,0,68
Manhattan,West Village,40.73866,-74.00063,Entire home/apt,6,79,2019-07-04,1.9,1,81,220
Brooklyn,Crown Heights,40.67859,-73.96076,Private room,1,117,2019-06-24,2.82,1,96,75
Manhattan,Murray Hill,40.74755,-73.98054,Entire home/apt,2,2,2018-05-20,0.05,1,0,120
Brooklyn,Gowanus,40.67924,-73.98718,Entire home/apt,1,120,2019-06-22,2.73,2,275,129
Manhattan,Upper East Side,40.77919,-73.94733,Entire home/apt,4,10,2019-05-05,0.26,1,0,199
Manhattan,Chinatown,40.71668,-73.98954,Private room,1,120,2018-03-19,2.74,2,0,92
Brooklyn,Prospect Heights,40.67748,-73.96469,Entire home/apt,5,0,,,1,0,185
Manhattan,Hell's Kitchen,40.76661,-73.98439,Entire home/apt,2,27,2019-06-23,0.63,1,8,179
Manhattan,Gramercy,40.73684,-73.98194,Private room,1,0,,,1,0,80
Manhattan,Kips Bay,40.74231,-73.97697,Private room,1,2,2015-12-05,0.05,2,0,80
Manhattan,Chelsea,40.75164,-74.00146,Entire home/apt,2,5,2016-04-18,0.12,1,0,100
Brooklyn,Kensington,40.63984,-73.97197,Entire home/apt,4,0,,,1,0,225
Brooklyn,Clinton Hill,40.68402,-73.96094,Private room,1,2,2016-01-02,0.05,1,0,60
Manhattan,Upper East Side,40.78039,-73.95863,Entire home/apt,2,8,2019-05-19,0.39,1,3,166
Brooklyn,Bushwick,40.70641,-73.92158,Private room,4,0,,,1,0,70
Manhattan,Harlem,40.81613,-73.94546,Private room,1,0,,,2,0,63
Manhattan,Upper East Side,40.78007,-73.94677,Entire home/apt,4,1,2015-12-29,0.02,1,0,115
Brooklyn,Bushwick,40.69276,-73.92493,Private room,14,0,,,1,0,65
Brooklyn,Bushwick,40.69911,-73.92441,Private room,1,6,2016-08-20,0.14,1,0,55
Brooklyn,Bedford-Stuyvesant,40.69422,-73.94616,Private room,1,4,2016-08-22,0.09,1,0,76
Manhattan,Nolita,40.72097,-73.99605,Entire home/apt,20,1,2015-12-30,0.02,1,0,140
Manhattan,Midtown,40.75435,-73.96729,Entire home/apt,1,142,2019-06-25,3.52,1,58,150
Manhattan,Harlem,40.81872,-73.94491,Private room,1,0,,,1,0,39
Manhattan,SoHo,40.72546,-74.00036,Entire home/apt,3,12,2019-04-27,0.28,2,3,450
Brooklyn,Clinton Hill,40.68275,-73.96705,Entire home/apt,14,9,2019-02-03,0.21,1,285,105
Manhattan,Harlem,40.81026,-73.95279,Private room,5,0,,,1,0,80
Brooklyn,Fort Greene,40.69338,-73.97322,Entire home/apt,3,19,2019-06-17,0.44,3,0,110
Manhattan,Harlem,40.80196,-73.95261,Private room,1,0,,,1,0,75
Manhattan,SoHo,40.72468,-74.00746,Entire home/apt,3,2,2016-01-05,0.05,1,0,450
Manhattan,Harlem,40.82458,-73.95038,Entire home/apt,1,287,2019-06-21,6.57,1,198,150
Brooklyn,Park Slope,40.67809,-73.97324,Entire home/apt,1,0,,,1,0,125
Manhattan,Midtown,40.74606,-73.98688,Private room,3,0,,,1,0,125
Brooklyn,Williamsburg,40.7171,-73.95273,Entire home/apt,4,1,2015-12-23,0.02,1,0,80
Manhattan,East Harlem,40.79682,-73.94876,Entire home/apt,1,1,2016-01-01,0.02,1,0,260
Manhattan,Upper West Side,40.7924,-73.97265,Entire home/apt,4,17,2019-04-21,0.55,1,0,85
Manhattan,Hell's Kitchen,40.75452,-73.99267,Private room,2,93,2019-06-20,2.14,3,232,199
Brooklyn,Crown Heights,40.67726,-73.95928,Entire home/apt,3,21,2018-12-30,0.56,1,15,135
Queens,Ridgewood,40.70777,-73.898,Entire home/apt,3,27,2018-08-27,0.63,1,107,100
Manhattan,Hell's Kitchen,40.75429,-73.99198,Private room,2,5,2018-10-02,0.11,3,252,99
Bronx,Williamsbridge,40.88165,-73.85625,Private room,5,17,2019-05-31,0.4,2,313,34
Queens,Maspeth,40.71382,-73.91282,Entire home/apt,3,54,2019-06-19,1.26,1,331,89
Brooklyn,Bedford-Stuyvesant,40.68125,-73.91272,Private room,1,118,2019-06-30,2.74,2,216,77
Brooklyn,South Slope,40.66519,-73.98264,Entire home/apt,2,0,,,1,0,350
Brooklyn,Williamsburg,40.70721,-73.93957,Entire home/apt,4,64,2019-05-21,1.54,1,159,190
Brooklyn,Bushwick,40.70831,-73.92095,Entire home/apt,2,9,2017-12-10,0.27,1,1,115
Brooklyn,Bedford-Stuyvesant,40.68777,-73.9387,Private room,2,5,2019-04-08,0.12,4,87,40
Manhattan,Hell's Kitchen,40.76769,-73.988,Entire home/apt,2,0,,,1,0,200
Manhattan,Upper East Side,40.78495,-73.9503,Entire home/apt,7,1,2016-01-01,0.02,1,0,135
Brooklyn,Greenpoint,40.72304,-73.95239,Entire home/apt,1,0,,,1,0,135
Manhattan,Midtown,40.7532,-73.96711,Entire home/apt,1,7,2016-01-27,0.16,1,0,99
Manhattan,SoHo,40.7261,-74.00281,Entire home/apt,2,61,2017-10-30,1.4,1,0,145
